Marka;Model;Seri;Yıl;Kilometre;Renk;Fiyat;Yer;Yakıt Tipi;Vites Tipi;Kasa Tipi;Motor Hacmi;Motor Gücü;Yakıt Deposu;Çekiş;Kimden
BMW;116d M Plus;1 Serisi;2016;100000;Beyaz;1245000;Yenimahalle Mh. Merkez, Kırıkkale;Dizel;Otomatik;Hatchback/5;1496 cc;116 hp;52 lt;Arkadan İtiş;Galeriden
BMW;316i Modern Line;3 Serisi;2013;214000;Kahverengi;934900;Saracalar Mh. Akyurt, Ankara;Benzin;Otomatik;Sedan;1598 cc;136 hp;60 lt;Arkadan İtiş;Galeriden
BMW;520i Executive;5 Serisi;2016;137414;Beyaz;1535000;Mahmutbey Mh. Bağcılar, İstanbul;Benzin;Otomatik;Sedan;1592 cc;170 hp;70 lt;Arkadan İtiş;Galeriden
BMW;730d Standart;7 Serisi;2009;385000;Füme;2450000;Alacaatlı Mh. Çankaya, Ankara;Dizel;Otomatik;Sedan;2993 cc;245 hp;80 lt;Arkadan İtiş;Galeriden
BMW;118i Joy Plus;1 Serisi;2015;95700;Mavi (metalik);850000;Maltepe Mh. Zeytinburnu, İstanbul;Benzin;Otomatik;Hatchback/5;1499 cc;136 hp;52 lt;Arkadan İtiş;Sahibinden
BMW;520i Executive;5 Serisi;2015;96000;Beyaz;1870000;Karayolları Mh. Gaziosmanpaşa, İstanbul;Benzin;Otomatik;Sedan;1592 cc;170 hp;70 lt;Arkadan İtiş;Sahibinden
BMW;320d Standart;3 Serisi;2009;255000;Beyaz;760000;Fulya Mh. Şişli, İstanbul;Dizel;Otomatik;Sedan;;;;;Sahibinden
BMW;318i Edition M Sport;3 Serisi;2017;125000;Mavi (metalik);1575000;Mimarsinan Mh. Atakum, Samsun;Benzin;Otomatik;Sedan;1499 cc;136 hp;60 lt;Arkadan İtiş;Sahibinden
BMW;320d M Sport;3 Serisi;2011;298000;Siyah;790000;Gültepe Mh. Altındağ, Ankara;Dizel;Otomatik;Sedan;1995 cc;184 hp;60 lt;Arkadan İtiş;Sahibinden
BMW;420d xDrive Gran Coupe Luxury Line;4 Serisi;2014;176000;Kahverengi;1695000;Denizköşkler Mh. Avcılar, İstanbul;Dizel;Otomatik;Coupe;1995 cc;184 hp;57 lt;4WD (Sürekli);Sahibinden
BMW;525d xDrive Premium;5 Serisi;2013;343000;Beyaz;1115000;Batıkent Mh. Tepebaşı, Eskişehir;Dizel;Otomatik;Sedan;1995 cc;218 hp;70 lt;4WD (Sürekli);Sahibinden
BMW;320d Standart;3 Serisi;2005;420528;Siyah;399000;Harbiye Mh. Defne, Hatay;Dizel;Otomatik;Sedan;1995 cc;163 hp;60 lt;Arkadan İtiş;Sahibinden
BMW;320i;3 Serisi;1998;362000;Füme;440000;Agahefendi Mh. Sorgun, Yozgat;LPG & Benzin;Düz;Sedan;1991 cc;150 hp;63 lt;Arkadan İtiş;Sahibinden
BMW;525d xDrive M Sport;5 Serisi;2012;262000;Beyaz;1400000;Ergenekon Mh. Gediz, Kütahya;Dizel;Otomatik;Sedan;1995 cc;218 hp;70 lt;4WD (Sürekli);Sahibinden
BMW;520i Executive;5 Serisi;2015;86000;Beyaz;1650000;Gürpınar Mh. Beylikdüzü, İstanbul;Benzin;Otomatik;Sedan;1592 cc;170 hp;70 lt;Arkadan İtiş;Sahibinden
BMW;320d M Sport;3 Serisi;2013;290000;Siyah;975000;Bahçelievler Mh. Yenişehir, Mersin;Dizel;Otomatik;Sedan;1995 cc;184 hp;57 lt;Arkadan İtiş;Sahibinden
BMW;520i M Sport;5 Serisi;2019;51000;Siyah;2750000;Akarca Mh. Fethiye, Muğla;Benzin;Otomatik;Sedan;1597 cc;170 hp;68 lt;Arkadan İtiş;Sahibinden
BMW;318i Standart;3 Serisi;1999;433000;Mavi (metalik);400000;Yeni Mh. Silifke, Mersin;LPG & Benzin;Düz;Sedan;1895 cc;118 hp;63 lt;Arkadan İtiş;Sahibinden
BMW;320d Edition Comfort;3 Serisi;2012;167000;Beyaz;980000;Erzene Mh. Bornova, İzmir;Dizel;Otomatik;Sedan;1995 cc;184 hp;60 lt;Arkadan İtiş;Sahibinden
BMW;320d Premium;3 Serisi;2009;785000;Beyaz;785000;Topçu Mh. Etimesgut, Ankara;Dizel;Otomatik;Sedan;1995 cc;177 hp;60 lt;Arkadan İtiş;Sahibinden
Chevrolet;1.6 LS Plus;Cruze;2010;220000;Gri (Gümüş);455000;Esentepe Mh. Vezirköprü, Samsun;LPG & Benzin;Düz;Sedan;1598 cc;124 hp;60 lt;Önden Çekiş;Galeriden
Chevrolet;1.6 LS;Cruze;2010;193000;Beyaz;474750;Kuruçay Mh. Merkez, Bolu;LPG & Benzin;Düz;Sedan;1598 cc;113 hp;60 lt;Önden Çekiş;Galeriden
Chevrolet;2.0 D LT;Cruze;2012;256000;Beyaz;540000;Nuripaşa Mh. Zeytinburnu, İstanbul;Dizel;Otomatik;Sedan;1998 cc;163 hp;60 lt;Önden Çekiş;Sahibinden
Chevrolet;1.4 SE;Aveo;2011;125000;Gri;445000;Ulucami Mh. Tavşanlı, Kütahya;LPG & Benzin;Düz;Hatchback/5;1399 cc;100 hp;45 lt;Önden Çekiş;Galeriden
Chevrolet;1.4 LT;Aveo;2012;115000;Beyaz;435000;Balıkhisar Mh. Akyurt, Ankara;Benzin;Düz;Hatchback/5;1398 cc;100 hp;46 lt;Önden Çekiş;Galeriden
Chevrolet;1.2 SE;Kalos;2005;188000;Gri;250000;Mustafapaşa Mh. Gebze, Kocaeli;Benzin;Düz;Hatchback/3;1201 - 1400 cm3;76 - 100 HP;;Önden Çekiş;Galeriden
Chevrolet;1.4 SE;Lacetti;2004;328000;Gri (Gümüş);275000;Yenice Mh. Merkez, Afyonkarahisar;LPG & Benzin;Düz;Sedan;1399 cc;95 hp;60 lt;Önden Çekiş;Galeriden
Chevrolet;1.6 Sport Plus;Cruze;2013;176000;Beyaz;550000;Beşikkaya Mh. Altındağ, Ankara;LPG & Benzin;Düz;Hatchback/5;1598 cc;124 hp;60 lt;Önden Çekiş;Sahibinden
Chevrolet;1.6 LS;Cruze;2011;140000;Beyaz;575000;Aydınlar Mh. Çekmeköy, İstanbul;LPG & Benzin;Düz;Sedan;1598 cc;124 hp;60 lt;Önden Çekiş;Sahibinden
Chevrolet;1.6 LT;Cruze;2013;96000;Beyaz;665000;Hacı Seyit Mh. Tepebaşı, Eskişehir;Benzin;Düz;Sedan;1598 cc;124 hp;60 lt;Önden Çekiş;Sahibinden
Chevrolet;1.4 SE;Aveo;2008;181000;Kırmızı;480000;Hürriyet Mh. Esenyurt, İstanbul;LPG & Benzin;Otomatik;Hatchback/3;1399 cc;94 hp;45 lt;Önden Çekiş;Sahibinden
Chevrolet;1.2 SE;Aveo;2006;126575;Mavi (metalik);390000;Erikli Mh. Yıldırım, Bursa;LPG & Benzin;Düz;Sedan;1150 cc;72 hp;45 lt;Önden Çekiş;Sahibinden
Chevrolet;1.6 LS;Cruze;2010;210000;Beyaz;410000;Kartaltepe Mh. Küçükçekmece, İstanbul;LPG & Benzin;Düz;Sedan;1598 cc;124 hp;60 lt;Önden Çekiş;Sahibinden
Chevrolet;1.2 S;Aveo;2007;205255;Beyaz;190000;Maslak Mh. Sarıyer, İstanbul;LPG & Benzin;Düz;Hatchback/5;1150 cc;72 hp;45 lt;Önden Çekiş;Sahibinden
Chevrolet;1.6 LS;Cruze;2010;199000;Beyaz;500000;Atatürk Mh. Kahramankazan, Ankara;LPG & Benzin;Düz;Sedan;1598 cc;113 hp;60 lt;Önden Çekiş;Sahibinden
Chevrolet;1.6 SX;Lacetti;2004;202000;Mavi;275000;Ekin Mh. Mamak, Ankara;LPG & Benzin;Düz;MPV;1401 - 1600 cm3;;;;Sahibinden
Chevrolet;1.6 SX;Lacetti;2008;177000;Siyah;350000;Kurtköy Mh. Pendik, İstanbul;LPG & Benzin;Düz;Hatchback/5;1401 - 1600 cm3;101 - 125 HP;;Önden Çekiş;Sahibinden
Chevrolet;1.6 LT Plus;Cruze;2012;137000;Beyaz;600000;Kuşpınar Mh. Pamukkale, Denizli;LPG & Benzin;Otomatik;Sedan;1598 cc;124 hp;60 lt;Önden Çekiş;Sahibinden
Chevrolet;1.6 LT;Cruze;2012;195700;Gri (Gümüş);457500;Adnan Kahveci Mh. Beylikdüzü, İstanbul;LPG & Benzin;Düz;Sedan;1598 cc;124 hp;60 lt;Önden Çekiş;Sahibinden
Chevrolet;1.2 LS;Spark;2012;125000;Beyaz;455000;Tevfik Bey Mh. Küçükçekmece, İstanbul;Benzin;Düz;Hatchback/5;1206 cc;82 hp;35 lt;Önden Çekiş;Sahibinden
Chevrolet;1.6 SX;Lacetti;2005;188000;Mavi;410000;Cumhuriyet Mh. İnegöl, Bursa;Benzin;Düz;Sedan;1598 cc;109 hp;60 lt;Önden Çekiş;Sahibinden
Chevrolet;0.8 SE;Spark;2009;103000;Mavi;289000;Atıfbey Mh. Gaziemir, İzmir;Benzin;Düz;Hatchback/5;796 cc;51 hp;35 lt;Önden Çekiş;Galeriden
Chevrolet;1.3 D LTZ;Aveo;2013;184000;Siyah;402000;Ergazi Mh. Yenimahalle, Ankara;Dizel;Düz;Sedan;1201 - 1400 cm3;76 - 100 HP;;Önden Çekiş;Galeriden
Chevrolet;1.2 S;Aveo;2008;319000;Beyaz;275000;Zeytinalanı Mh. Köyceğiz, Muğla;Benzin;Düz;Hatchback/5;1206 cc;84 hp;45 lt;Önden Çekiş;Galeriden
Chevrolet;1.3 D LT;Aveo;2012;257000;Beyaz;435000;Aşağısoku Mh. Merkez, Bolu;Dizel;Düz;Sedan;1248 cc;75 hp;46 lt;Önden Çekiş;Galeriden
Chevrolet;1.2 S;Kalos;2006;217000;Beyaz;245000;Aydınlar Mh. Şehitkamil, Gaziantep;LPG & Benzin;Düz;Hatchback/5;1150 cc;72 hp;45 lt;Önden Çekiş;Galeriden
Chevrolet;1.6 LT;Cruze;2012;195000;Beyaz;489999;Merkez Selçuklu, Konya;LPG & Benzin;Düz;Hatchback/5;1598 cc;124 hp;60 lt;Önden Çekiş;Galeriden
Chevrolet;1.6 LT Plus;Cruze;2012;169000;Füme;585000;Emek Mh. Çankaya, Ankara;LPG & Benzin;Otomatik;Hatchback/5;1598 cc;124 hp;60 lt;Önden Çekiş;Galeriden
Chevrolet;1.4 SX;Aveo;2006;160000;Kırmızı;329900;Yazlık Yeni Mh. Gölcük, Kocaeli;LPG & Benzin;Otomatik;Sedan;1201 - 1400 cm3;76 - 100 HP;;Önden Çekiş;Galeriden
Chevrolet;2.0;Camaro;2018;72000;Kırmızı;4650000;Odunluk Mh. Nilüfer, Bursa;Benzin;Otomatik;Coupe;1998 cc;275 hp;72 lt;Arkadan İtiş;Galeriden
Chevrolet;1.6 Sport;Cruze;2012;145948;Gri;569900;Anbar Mh. Melikgazi, Kayseri;LPG & Benzin;Otomatik;Sedan;1598 cc;124 hp;60 lt;Önden Çekiş;Galeriden
Chevrolet;SS;Camaro;2012;63000;Beyaz;4100000;Onur Mh. Seyhan, Adana;Benzin;Düz;Coupe;6162 cc;432 hp;72 lt;Arkadan İtiş;Galeriden
Chevrolet;1.4 SX;Aveo;2008;127000;Gri;455000;Yağcılar Mh. Adapazarı, Sakarya;LPG & Benzin;Düz;Sedan;1201 - 1400 cm3;76 - 100 HP;;Önden Çekiş;Galeriden
Chevrolet;1.2 S;Aveo;2008;293376;Gri;238500;Yıldızevler Mh. Kocasinan, Kayseri;LPG & Benzin;Düz;Hatchback/5;1150 cc;72 hp;45 lt;Önden Çekiş;Galeriden
Chevrolet;1.3 D LT;Aveo;2012;168000;Gri;389000;Zafer Mh. Tepebaşı, Eskişehir;Dizel;Düz;Sedan;1248 cc;75 hp;46 lt;Önden Çekiş;Galeriden
Chevrolet;1.2 LS;Spark;2010;166000;Gri (Gümüş);295000;Dereağzı Mh. Beylikdüzü, İstanbul;Benzin;Düz;Hatchback/5;1206 cc;82 hp;35 lt;Önden Çekiş;Galeriden
Chevrolet;1.4 LS;Aveo;2011;175000;Beyaz;370000;Yıldırım Beyazıt Mh. Payas, Hatay;LPG & Benzin;Düz;Sedan;1398 cc;100 hp;46 lt;Önden Çekiş;Galeriden
Chevrolet;1.6 LS Plus;Cruze;2010;178000;Siyah;499750;Kuruçay Mh. Merkez, Bolu;LPG & Benzin;Otomatik;Sedan;1401 - 1600 cm3;101 - 125 HP;;-;Galeriden
Chevrolet;1.6 WTCC Edition;Cruze;2012;149000;Siyah;555000;Sağlık Mh. Merkez, Bolu;LPG & Benzin;Düz;Hatchback/5;1598 cc;124 hp;60 lt;Önden Çekiş;Sahibinden
Chevrolet;1.4 SE;Aveo;2011;101000;Gri;545000;Kuzeykent Mh. Merkez, Kastamonu;Benzin;Otomatik;Hatchback/5;1399 cc;100 hp;45 lt;Önden Çekiş;Galeriden
Chevrolet;1.4 LT;Aveo;2011;136000;Gri;350000;Mehmet Akif Ersoy Mh. Merkez, Kastamonu;LPG & Benzin;Düz;Sedan;1398 cc;100 hp;46 lt;Önden Çekiş;Sahibinden
Chevrolet;1.3 D LTZ;Aveo;2013;178200;Beyaz;479000;Bahçeşehir 2. Kısım Mh. Başakşehir, İstanbul;Dizel;Düz;Hatchback/5;1248 cc;95 hp;46 lt;Önden Çekiş;Sahibinden
Chevrolet;1.4 SE;Aveo;2008;279500;Beyaz;310000;Diriliş Mh. Merkez, Sivas;LPG & Benzin;Düz;Hatchback/5;1399 cc;94 hp;45 lt;Önden Çekiş;Sahibinden
Chevrolet;1.6 LS;Cruze;2010;230000;Beyaz;450000;Bademlik Mh. Keçiören, Ankara;LPG & Benzin;Düz;Sedan;1598 cc;113 hp;60 lt;Önden Çekiş;Sahibinden
Chevrolet;1.4 SX;Aveo;2008;386000;Gri;330000;Aşağı Öveçler Mh. Çankaya, Ankara;LPG & Benzin;Düz;Sedan;1399 cc;94 hp;45 lt;Önden Çekiş;Sahibinden
Chevrolet;1.4 LTZ;Aveo;2011;164500;Beyaz;465000;İnönü Mh. Yenimahalle, Ankara;LPG & Benzin;Otomatik;Sedan;1398 cc;100 hp;46 lt;Önden Çekiş;Sahibinden
Chevrolet;1.3 D LS;Aveo;2012;260000;Siyah;370000;İkiçeşmelik Mh. Kuşadası, Aydın;Dizel;Düz;Sedan;1248 cc;75 hp;46 lt;Önden Çekiş;Sahibinden
Chevrolet;1.4 LTZ;Aveo;2011;207000;Siyah;430000;Cennetayağı Mh. Edremit, Balıkesir;LPG & Benzin;Düz;Sedan;1398 cc;100 hp;46 lt;Önden Çekiş;Sahibinden
Chevrolet;1.2 S;Kalos;2006;195000;Beyaz;290000;Harbiye Mh. Defne, Hatay;Benzin;Düz;Hatchback/5;1150 cc;72 hp;45 lt;Önden Çekiş;Sahibinden
Chevrolet;1.6 WTCC Edition;Cruze;2012;201150;Beyaz;615000;Belde Mh. Merkez, Batman;LPG & Benzin;Düz;Hatchback/5;1598 cc;124 hp;60 lt;Önden Çekiş;Sahibinden
Chevrolet;1.4 SE;Lacetti;2011;117000;Siyah;380000;Torbalı Mh. Torbalı, İzmir;LPG & Benzin;Düz;Hatchback/5;1399 cc;95 hp;60 lt;Önden Çekiş;Sahibinden
Chevrolet;1.6 WTCC;Lacetti;2008;300000;Kırmızı;355000;Ahi Mesut Mh. Etimesgut, Ankara;LPG & Benzin;Düz;Sedan;1598 cc;109 hp;60 lt;Önden Çekiş;Sahibinden
Chevrolet;1.6 LS;Cruze;2011;253000;Beyaz;500000;Azat Köyü Merkez, Kars;LPG & Benzin;Otomatik;Sedan;1598 cc;124 hp;60 lt;Önden Çekiş;Sahibinden
Chevrolet;1.4 SX;Kalos;2005;247000;Gri;310000;Siyavuşpaşa Mh. Bahçelievler, İstanbul;LPG & Benzin;Düz;Hatchback/5;1399 cc;94 hp;45 lt;Önden Çekiş;Sahibinden
Chevrolet;1.2 LS;Spark;2011;157600;Siyah;420000;Başakşehir Mh. Başakşehir, İstanbul;Benzin;Düz;Hatchback/5;1206 cc;82 hp;35 lt;Önden Çekiş;Sahibinden
Chevrolet;1.2 SE;Kalos;2005;232000;Kırmızı;295000;Camicedit Mh. Bayramiç, Çanakkale;Benzin;Düz;Hatchback/5;1150 cc;72 hp;45 lt;Önden Çekiş;Sahibinden
Chevrolet;1.6 WTCC;Lacetti;2011;192000;Gri;365000;Bağlarçeşme Mh. Esenyurt, İstanbul;LPG & Benzin;Düz;Hatchback/5;1598 cc;109 hp;60 lt;Önden Çekiş;Sahibinden
Chevrolet;1.6 Design Edition Plus;Cruze;2011;252000;Beyaz;500000;29 Ekim Mh. Sincan, Ankara;LPG & Benzin;Düz;Sedan;1598 cc;124 hp;60 lt;Önden Çekiş;Sahibinden
Chevrolet;1.4 SX;Kalos;2005;164000;Mavi;320000;Yunuseli Mh. Osmangazi, Bursa;LPG & Benzin;Düz;Hatchback/5;1399 cc;94 hp;45 lt;Önden Çekiş;Sahibinden
Chevrolet;1.2 LT;Spark;2013;130000;Beyaz;450000;Döşeme Mh. Seyhan, Adana;LPG & Benzin;Düz;Hatchback/5;1206 cc;82 hp;35 lt;Önden Çekiş;Sahibinden
Chevrolet;1.2 S;Kalos;2006;209000;Gri;325000;Çekirge Mh. Osmangazi, Bursa;LPG & Benzin;Düz;Hatchback/5;1150 cc;72 hp;45 lt;Önden Çekiş;Sahibinden
Chevrolet;1.4 SX;Aveo;2010;145000;Siyah;410000;Kuzuculu Mh. Dörtyol, Hatay;LPG & Benzin;Otomatik;Sedan;1399 cc;100 hp;45 lt;Önden Çekiş;Sahibinden
Chevrolet;1.2 SE;Kalos;2005;219000;Mavi;239000;Yıldırım Beyazıt Mh. Merkez, Osmaniye;LPG & Benzin;Düz;Hatchback/5;1150 cc;72 hp;45 lt;Önden Çekiş;Galeriden
Chevrolet;1.2 SE;Aveo;2008;217000;Kırmızı;359000;Kültür Mh. Konak, İzmir;LPG & Benzin;Düz;Hatchback/5;1206 cc;84 hp;45 lt;Önden Çekiş;Galeriden
Chevrolet;1.4 LT;Aveo;2011;194000;Kırmızı;420000;Merkez Çiğli, İzmir;LPG & Benzin;Düz;Hatchback/5;1398 cc;100 hp;46 lt;Önden Çekiş;Galeriden
Chevrolet;1.4 T Sport;Cruze;2013;193000;Beyaz;510000;Karacaömer Mh. Altınordu, Ordu;LPG & Benzin;Düz;Hatchback/5;1364 cc;140 hp;60 lt;Önden Çekiş;Galeriden
Chevrolet;C5;Corvette;2000;105000;Kırmızı;2750000;Yeni Mh. Mezitli, Mersin;Benzin;Otomatik;Coupe;5501 - 6000 cm3;326 - 350 HP;;Arkadan İtiş;Galeriden
Chevrolet;1.2 SE;Aveo;2006;110000;Gri;325000;Fevziçakmak Mh. Karatay, Konya;Benzin;Düz;Hatchback/5;1150 cc;72 hp;45 lt;Önden Çekiş;Galeriden
Chevrolet;1.2 LS;Aveo;2011;62000;Beyaz;475000;Merkez Karesi, Balıkesir;Benzin;Düz;Hatchback/5;1201 - 1400 cm3;76 - 100 HP;;Önden Çekiş;Galeriden
Chevrolet;D LT;Epica;2011;242000;Siyah;489950;İnönü Mh. Ataşehir, İstanbul;Dizel;Otomatik;Sedan;1801 - 2000 cm3;126 - 150 HP;;Önden Çekiş;Galeriden
Chevrolet;1.6 Sport Plus;Cruze;2013;172000;Beyaz;668000;Yeni Mh. Sarıçam, Adana;LPG & Benzin;Otomatik;Sedan;1598 cc;124 hp;60 lt;Önden Çekiş;Galeriden
Chevrolet;1.2 LS;Aveo;2010;231000;Füme;345000;Silahtarağa Mh. Eyüpsultan, İstanbul;LPG & Benzin;Düz;Sedan;1206 cc;84 hp;45 lt;Önden Çekiş;Galeriden
Chevrolet;1.4 SE;Lacetti;2004;340000;Gri (Gümüş);315000;Fatih Mh. Sincan, Ankara;LPG & Benzin;Düz;Hatchback/5;1399 cc;95 hp;60 lt;Önden Çekiş;Sahibinden
Chevrolet;1.6 Sport Plus;Cruze;2012;163304;Siyah;549900;Kumkısık Mh. Merkezefendi, Denizli;LPG & Benzin;Düz;Sedan;1598 cc;124 hp;60 lt;Önden Çekiş;Galeriden
Chevrolet;1.6 Sport;Cruze;2012;110000;Gri;597500;İnönü Mh. Buca, İzmir;LPG & Benzin;Otomatik;Hatchback/5;1598 cc;124 hp;60 lt;Önden Çekiş;Galeriden
Chevrolet;1.4 SE;Kalos;2005;219000;Beyaz;315000;Mutlu Mh. Mamak, Ankara;LPG & Benzin;Düz;Hatchback/5;1399 cc;83 hp;45 lt;Önden Çekiş;Sahibinden
Chevrolet;1.4 SE;Aveo;2011;122000;Beyaz;394000;Balıkhisar Mh. Akyurt, Ankara;LPG & Benzin;Düz;Hatchback/5;1399 cc;100 hp;45 lt;Önden Çekiş;Galeriden
Chevrolet;1.6 LS Plus;Cruze;2010;188000;Siyah;450000;Yeni Mh. Erenler, Sakarya;LPG & Benzin;Otomatik;Sedan;1598 cc;124 hp;60 lt;Önden Çekiş;Galeriden
Chevrolet;1.Haz;Cruze;2012;122500;Beyaz;482000;Bakkalbaşı Mh. Çumra, Konya;Benzin;Düz;Sedan;1598 cc;124 hp;60 lt;Önden Çekiş;Sahibinden
Chevrolet;1.6 Sport Plus;Cruze;2013;238000;Beyaz;578000;Sahabiye Mh. Kocasinan, Kayseri;LPG & Benzin;Düz;Sedan;1598 cc;124 hp;60 lt;Önden Çekiş;Galeriden
Chevrolet;1.2 SE;Kalos;2005;192500;Mavi;270000;Erenler Mh. Erenler, Sakarya;LPG & Benzin;Düz;Hatchback/5;1150 cc;72 hp;45 lt;Önden Çekiş;Galeriden
Chevrolet;1.6 SE;Lacetti;2005;250000;Gri;350000;Plevne Mh. Sincan, Ankara;LPG & Benzin;Düz;Sedan;1598 cc;109 hp;60 lt;Önden Çekiş;Sahibinden
Chevrolet;1.Haz;Cruze;2010;225000;Siyah;385750;Kemalpaşa Mh. İzmit, Kocaeli;LPG & Benzin;Düz;Sedan;1598 cc;124 hp;60 lt;Önden Çekiş;Galeriden
Chevrolet;1.6 LS;Cruze;2010;310000;Gri;408000;Cumhuriyet Mh. Nizip, Gaziantep;LPG & Benzin;Düz;Sedan;1598 cc;124 hp;60 lt;Önden Çekiş;Sahibinden
Chevrolet;1.4 SE;Kalos;2004;135000;Mavi;365000;Mansuroğlu Mh. Bayraklı, İzmir;Benzin;Düz;Sedan;1399 cc;83 hp;45 lt;Önden Çekiş;Sahibinden
Chevrolet;1.2 SE;Kalos;2005;258000;Yeşil (metalik);285000;Saray Fatih Mh. Pursaklar, Ankara;LPG & Benzin;Düz;Hatchback/5;1150 cc;72 hp;45 lt;Önden Çekiş;Sahibinden
Chevrolet;1.6 LS;Cruze;2010;138000;Siyah;525000;Sanayi Mh. İzmit, Kocaeli;Benzin;Düz;Sedan;1598 cc;113 hp;60 lt;Önden Çekiş;Galeriden
Chevrolet;1.3 D LT;Aveo;2013;110000;Siyah;480000;Kızıltoprak Mh. Muratpaşa, Antalya;Dizel;Düz;Hatchback/5;1248 cc;75 hp;46 lt;Önden Çekiş;Sahibinden
Chevrolet;1.4 SE;Aveo;2007;157000;Kırmızı;355000;Merkez Kırkağaç, Manisa;LPG & Benzin;Düz;Hatchback/5;1399 cc;94 hp;45 lt;Önden Çekiş;Galeriden
Chevrolet;1.6 Sport;Cruze;2012;167000;Beyaz;581000;Bahçelerüstü Mh. Mamak, Ankara;LPG & Benzin;Otomatik;Hatchback/5;1598 cc;124 hp;60 lt;Önden Çekiş;Sahibinden
Chevrolet;1.4 SX;Aveo;2009;186000;Siyah;290000;Yalı Mh. Karasu, Sakarya;LPG & Benzin;Düz;Hatchback/5;1399 cc;100 hp;45 lt;Önden Çekiş;Sahibinden
Chevrolet;1.6 SX Comfort;Rezzo;2005;172000;Mavi;365000;Fevzi Paşa Mh. Çerkezköy, Tekirdağ;LPG & Benzin;Düz;MPV;1598 cc;108 hp;60 lt;Önden Çekiş;Sahibinden
Chevrolet;1.6 LS;Cruze;2010;127000;Gri (Gümüş);525000;Merkez Hendek, Sakarya;LPG & Benzin;Düz;Sedan;1598 cc;113 hp;60 lt;Önden Çekiş;Sahibinden
Chevrolet;1.6 WTCC;Lacetti;2010;140000;Gri;375000;Seyrantepe Mh. Kağıthane, İstanbul;LPG & Benzin;Düz;Hatchback/5;1598 cc;109 hp;60 lt;Önden Çekiş;Sahibinden
Chevrolet;1.2 S;Kalos;2005;215000;Gri;295000;Yenigün Mh. Muratpaşa, Antalya;LPG & Benzin;Düz;Hatchback/5;1150 cc;72 hp;45 lt;Önden Çekiş;Galeriden
Chevrolet;1.4 LT;Aveo;2012;203700;Gri;469000;Esen Yurt Mh. Yüksekova, Hakkari;LPG & Benzin;Düz;Sedan;1398 cc;100 hp;46 lt;Önden Çekiş;Sahibinden
Chevrolet;1.6 LS;Cruze;2010;214000;Beyaz;448000;Merkez Yakutiye, Erzurum;LPG & Benzin;Düz;Sedan;1598 cc;113 hp;60 lt;Önden Çekiş;Sahibinden
Chevrolet;1.2 S;Kalos;2005;162000;Gri (Gümüş);305000;14 Mayıs Mh. Selçuk, İzmir;LPG & Benzin;Düz;Hatchback/5;1150 cc;72 hp;45 lt;Önden Çekiş;Sahibinden
Chevrolet;1.2 S;Aveo;2012;229800;Beyaz;350000;Muratdede Mh. Merkezefendi, Denizli;LPG & Benzin;Düz;Sedan;1150 cc;72 hp;45 lt;Önden Çekiş;Sahibinden
Chevrolet;1.2 SE;Kalos;2005;240000;Gri (Gümüş);335000;Panayır Mh. Osmangazi, Bursa;LPG & Benzin;Düz;Hatchback/5;1150 cc;72 hp;45 lt;Önden Çekiş;Galeriden
Chevrolet;1.6 WTCC;Lacetti;2008;330000;Siyah;349000;19 Mayıs Mh. Keçiören, Ankara;LPG & Benzin;Düz;Hatchback/5;1598 cc;109 hp;60 lt;Önden Çekiş;Galeriden
Chevrolet;1.0;Spark;2011;103000;Kırmızı;300000;Dereağzı Mh. Beylikdüzü, İstanbul;Benzin;Düz;Hatchback/5;995 cc;68 hp;35 lt;Önden Çekiş;Galeriden
Chevrolet;1.4 LS;Aveo;2011;205000;Gri;317500;19 Mayıs Mh. Tekkeköy, Samsun;LPG & Benzin;Düz;Sedan;1398 cc;100 hp;46 lt;Önden Çekiş;Galeriden
Chevrolet;1.4 LT;Aveo;2012;158000;Siyah;519000;İstasyon Mh. Sincan, Ankara;Benzin;Otomatik;Sedan;1398 cc;100 hp;46 lt;Önden Çekiş;Galeriden
Chevrolet;1.3 D LS;Aveo;2012;110000;Beyaz;540000;Çukurkuyu Beldesi (Sarıgöl Mh.) Merkez, Erzincan;Dizel;Düz;Sedan;1248 cc;75 hp;46 lt;Önden Çekiş;Galeriden
Chevrolet;1.3 D LS;Aveo;2012;268000;Gri;395000;Cumhuriyet Mh. Altınordu, Ordu;Dizel;Düz;Sedan;1248 cc;75 hp;46 lt;Önden Çekiş;Galeriden
Chevrolet;1.6 SX;Lacetti;2004;265000;Mavi;359900;Beylerbeyi Mh. Sarayköy, Denizli;Benzin;Düz;Sedan;1598 cc;109 hp;60 lt;Önden Çekiş;Galeriden
Chevrolet;1.6 LT;Cruze;2012;85000;Siyah;620000;Göztepe Mh. Bağcılar, İstanbul;Benzin;Otomatik;Sedan;1401 - 1600 cm3;101 - 125 HP;;Önden Çekiş;Galeriden
Chevrolet;1.4 S;Kalos;2004;167000;Diğer;37500;Kazımdirik Mh. Bornova, İzmir;LPG & Benzin;Düz;Sedan;1399 cc;83 hp;45 lt;Önden Çekiş;Galeriden
Chevrolet;1.3 D LT;Aveo;2012;257000;Beyaz;425000;Aşağısoku Mh. Merkez, Bolu;Dizel;Düz;Sedan;1248 cc;75 hp;46 lt;Önden Çekiş;Galeriden
